index,date,epoch_time,major,minor,accuracy,rssi,proximity
1,20170113_172150,1484295710.40377,1,3,5.27499706370262,-90,Far
1,20170113_172150,1484295710.40377,1,8,5.27499706370262,-90,Far
2,20170113_172151,1484295711.35708,1,3,4.42954248466848,-88,Far
2,20170113_172151,1484295711.35708,1,8,5.2749971226313,-90,Far
3,20170113_172152,1484295712.35050,1,3,4.51396762824563,-89,Far
3,20170113_172152,1484295712.35050,1,8,5.54620809434677,-91,Far
4,20170113_172153,1484295713.35184,1,3,-1.0,0,<Unknown>
4,20170113_172153,1484295713.35184,1,8,-1.0,0,<Unknown>
4,20170113_172153,1484295713.35184,1,13,5.99484250318941,-91,Far
4,20170113_172153,1484295713.35184,1,14,5.99484250318941,-91,Far
5,20170113_172154,1484295714.36489,1,3,-1.0,0,<Unknown>
5,20170113_172154,1484295714.36489,1,9,4.64158883361278,-89,Far
5,20170113_172154,1484295714.36489,1,13,5.07058917222139,-89,Far
5,20170113_172154,1484295714.36489,1,8,5.67570275457993,-91,Far
5,20170113_172154,1484295714.36489,1,15,5.99484250318941,-91,Far
5,20170113_172154,1484295714.36489,1,14,5.99484251297445,-91,Far
6,20170113_172155,1484295715.35457,1,13,-1.0,0,<Unknown>
6,20170113_172155,1484295715.35457,1,9,4.24586260054,-88,Far
6,20170113_172155,1484295715.35457,1,3,5.0400904670125,-92,Far
6,20170113_172155,1484295715.35457,1,5,5.27499706370262,-90,Far
6,20170113_172155,1484295715.35457,1,14,5.68762107819919,-90,Far
6,20170113_172155,1484295715.35457,1,8,5.76801163364406,-91,Far
6,20170113_172155,1484295715.35457,1,15,6.48141961723533,-92,Far
7,20170113_172156,1484295716.36246,1,15,-1.0,0,<Unknown>
7,20170113_172156,1484295716.36246,1,8,-1.0,0,<Unknown>
7,20170113_172156,1484295716.36246,1,9,4.40341283851138,-89,Far
7,20170113_172156,1484295716.36246,1,5,4.42954248466848,-88,Far
7,20170113_172156,1484295716.36246,1,14,4.84468570605884,-87,Far
7,20170113_172156,1484295716.36246,1,13,5.14997774260587,-90,Far
7,20170113_172156,1484295716.36246,1,3,5.59870328400014,-92,Far
7,20170113_172156,1484295716.36246,1,10,5.99484250318941,-91,Far
7,20170113_172156,1484295716.36246,1,24,6.81292069057961,-92,Far
8,20170113_172157,1484295717.36769,1,10,-1.0,0,<Unknown>
8,20170113_172157,1484295717.36769,1,9,-1.0,0,<Unknown>
8,20170113_172157,1484295717.36769,1,15,-1.0,0,<Unknown>
8,20170113_172157,1484295717.36769,1,5,3.8047624858226,-86,Far
8,20170113_172157,1484295717.36769,1,14,4.45567838920169,-87,Far
8,20170113_172157,1484295717.36769,1,18,4.64158883361278,-89,Far
8,20170113_172157,1484295717.36769,1,13,4.96125803315892,-89,Far
8,20170113_172157,1484295717.36769,1,7,5.27499706370262,-90,Far
8,20170113_172157,1484295717.36769,1,3,5.90734448281851,-92,Far
8,20170113_172157,1484295717.36769,1,8,5.99628921402415,-92,Far
8,20170113_172157,1484295717.36769,1,24,6.81292064186979,-92,Far
9,20170113_172158,1484295718.35837,1,10,-1.0,0,<Unknown>
9,20170113_172158,1484295718.35837,1,15,-1.0,0,<Unknown>
9,20170113_172158,1484295718.35837,1,24,-1.0,0,<Unknown>
9,20170113_172158,1484295718.35837,1,5,-1.0,0,<Unknown>
9,20170113_172158,1484295718.35837,1,14,-1.0,0,<Unknown>
9,20170113_172158,1484295718.35837,1,9,4.29767970453466,-88,Far
9,20170113_172158,1484295718.35837,1,18,4.64158878741875,-89,Far
9,20170113_172158,1484295718.35837,1,13,5.0443239606643,-90,Far
9,20170113_172158,1484295718.35837,1,7,5.2749971226313,-90,Far
9,20170113_172158,1484295718.35837,1,3,5.53856797408526,-89,Far
9,20170113_172158,1484295718.35837,1,8,6.19507556782691,-92,Far
9,20170113_172158,1484295718.35837,1,6,6.81292069057961,-92,Far
10,20170113_172159,1484295719.36736,1,10,-1.0,0,<Unknown>
10,20170113_172159,1484295719.36736,1,15,-1.0,0,<Unknown>
10,20170113_172159,1484295719.36736,1,24,-1.0,0,<Unknown>
10,20170113_172159,1484295719.36736,1,6,-1.0,0,<Unknown>
10,20170113_172159,1484295719.36736,1,13,-1.0,0,<Unknown>
10,20170113_172159,1484295719.36736,1,18,-1.0,0,<Unknown>
10,20170113_172159,1484295719.36736,1,5,-1.0,0,<Unknown>
10,20170113_172159,1484295719.36736,1,14,-1.0,0,<Unknown>
10,20170113_172159,1484295719.36736,1,9,4.40312322179085,-89,Far
10,20170113_172159,1484295719.36736,1,3,5.31669012024923,-89,Far
10,20170113_172159,1484295719.36736,1,7,5.54632454156064,-91,Far
10,20170113_172159,1484295719.36736,1,8,5.95794209648413,-90,Far
11,20170113_172200,1484295720.35683,1,10,-1.0,0,<Unknown>
11,20170113_172200,1484295720.35683,1,15,-1.0,0,<Unknown>
11,20170113_172200,1484295720.35683,1,24,-1.0,0,<Unknown>
11,20170113_172200,1484295720.35683,1,6,-1.0,0,<Unknown>
11,20170113_172200,1484295720.35683,1,13,-1.0,0,<Unknown>
11,20170113_172200,1484295720.35683,1,18,-1.0,0,<Unknown>
11,20170113_172200,1484295720.35683,1,5,-1.0,0,<Unknown>
11,20170113_172200,1484295720.35683,1,14,-1.0,0,<Unknown>
11,20170113_172200,1484295720.35683,1,9,4.60625517146851,-90,Far
11,20170113_172200,1484295720.35683,1,3,5.16656631128271,-89,Far
11,20170113_172200,1484295720.35683,1,7,5.67602388291275,-91,Far
11,20170113_172200,1484295720.35683,1,8,6.11546330543505,-92,Far
12,20170113_172201,1484295721.38349,1,10,-1.0,0,<Unknown>
12,20170113_172201,1484295721.38349,1,9,-1.0,0,<Unknown>
12,20170113_172201,1484295721.38349,1,15,-1.0,0,<Unknown>
12,20170113_172201,1484295721.38349,1,24,-1.0,0,<Unknown>
12,20170113_172201,1484295721.38349,1,6,-1.0,0,<Unknown>
12,20170113_172201,1484295721.38349,1,13,-1.0,0,<Unknown>
12,20170113_172201,1484295721.38349,1,18,-1.0,0,<Unknown>
12,20170113_172201,1484295721.38349,1,7,-1.0,0,<Unknown>
12,20170113_172201,1484295721.38349,1,5,-1.0,0,<Unknown>
12,20170113_172201,1484295721.38349,1,14,4.72895777676525,-91,Far
12,20170113_172201,1484295721.38349,1,3,5.18670052784002,-90,Far
12,20170113_172201,1484295721.38349,1,8,6.2361731389032,-92,Far
