index,date,epoch_time,major,minor,accuracy,rssi,proximity
1,20170113_172150,1484295710.07432,1,20,2.15443469003188,-83,Near
2,20170113_172151,1484295711.05418,1,15,1.66810053720006,-81,Near
2,20170113_172151,1484295711.05418,1,20,1.73762806070377,-81,Near
2,20170113_172151,1484295711.05418,1,24,3.59381366380463,-87,Far
3,20170113_172152,1484295712.05413,1,24,-1.0,0,<Unknown>
3,20170113_172152,1484295712.05413,1,15,-1.0,0,<Unknown>
3,20170113_172152,1484295712.05413,1,20,2.30943863415753,-87,Near
4,20170113_172153,1484295713.05445,1,24,-1.0,0,<Unknown>
4,20170113_172153,1484295713.05445,1,15,-1.0,0,<Unknown>
4,20170113_172153,1484295713.05445,1,20,2.4586826189255,-85,Near
5,20170113_172154,1484295714.05416,1,24,-1.0,0,<Unknown>
5,20170113_172154,1484295714.05416,1,15,-1.0,0,<Unknown>
5,20170113_172154,1484295714.05416,1,20,2.71588441440263,-87,Far
6,20170113_172155,1484295715.05214,1,24,-1.0,0,<Unknown>
6,20170113_172155,1484295715.05214,1,15,-1.0,0,<Unknown>
6,20170113_172155,1484295715.05214,1,10,2.78255940220712,-85,Near
6,20170113_172155,1484295715.05214,1,20,3.0541369488714,-89,Far
7,20170113_172156,1484295716.05189,1,24,-1.0,0,<Unknown>
7,20170113_172156,1484295716.05189,1,15,-1.0,0,<Unknown>
7,20170113_172156,1484295716.05189,1,10,2.78255940060264,-85,Near
7,20170113_172156,1484295716.05189,1,20,3.33317837472724,-89,Far
8,20170113_172157,1484295717.05773,1,24,-1.0,0,<Unknown>
8,20170113_172157,1484295717.05773,1,10,-1.0,0,<Unknown>
8,20170113_172157,1484295717.05773,1,15,-1.0,0,<Unknown>
8,20170113_172157,1484295717.05773,1,20,-1.0,0,<Unknown>
8,20170113_172157,1484295717.05773,1,14,3.16227766016838,-86,Far
9,20170113_172158,1484295718.05602,1,24,-1.0,0,<Unknown>
9,20170113_172158,1484295718.05602,1,10,-1.0,0,<Unknown>
9,20170113_172158,1484295718.05602,1,15,-1.0,0,<Unknown>
9,20170113_172158,1484295718.05602,1,20,-1.0,0,<Unknown>
9,20170113_172158,1484295718.05602,1,14,2.58883945945152,-84,Far
9,20170113_172158,1484295718.05602,1,3,4.64158883361278,-89,Far
10,20170113_172159,1484295719.06028,1,3,-1.0,0,<Unknown>
10,20170113_172159,1484295719.06028,1,24,-1.0,0,<Unknown>
10,20170113_172159,1484295719.06028,1,10,-1.0,0,<Unknown>
10,20170113_172159,1484295719.06028,1,15,-1.0,0,<Unknown>
10,20170113_172159,1484295719.06028,1,20,-1.0,0,<Unknown>
10,20170113_172159,1484295719.06028,1,14,2.5233292613,-84,Far
11,20170113_172200,1484295720.05470,1,3,-1.0,0,<Unknown>
11,20170113_172200,1484295720.05470,1,24,-1.0,0,<Unknown>
11,20170113_172200,1484295720.05470,1,10,-1.0,0,<Unknown>
11,20170113_172200,1484295720.05470,1,15,-1.0,0,<Unknown>
11,20170113_172200,1484295720.05470,1,20,-1.0,0,<Unknown>
11,20170113_172200,1484295720.05470,1,14,2.71122272342602,-86,Far
12,20170113_172201,1484295721.05724,1,3,-1.0,0,<Unknown>
12,20170113_172201,1484295721.05724,1,10,-1.0,0,<Unknown>
12,20170113_172201,1484295721.05724,1,20,-1.0,0,<Unknown>
12,20170113_172201,1484295721.05724,1,14,2.82798970852193,-86,Far
13,20170113_172202,1484295722.05146,1,10,-1.0,0,<Unknown>
13,20170113_172202,1484295722.05146,1,20,-1.0,0,<Unknown>
13,20170113_172202,1484295722.05146,1,14,2.81602767029108,-85,Far
13,20170113_172202,1484295722.05146,1,3,3.87081528378189,-87,Far
14,20170113_172203,1484295723.05606,1,10,-1.0,0,<Unknown>
14,20170113_172203,1484295723.05606,1,20,-1.0,0,<Unknown>
14,20170113_172203,1484295723.05606,1,9,1.89573565240638,-82,Far
14,20170113_172203,1484295723.05606,1,14,2.89316826605658,-86,Far
14,20170113_172203,1484295723.05606,1,3,3.70400133062274,-87,Far
