index,date,epoch_time,major,minor,accuracy,rssi,proximity
21,20170113_172904,1484296144.71156,1,10,-1.0,0,<Unknown>
21,20170113_172904,1484296144.71156,1,23,-1.0,0,<Unknown>
21,20170113_172904,1484296144.71156,1,15,-1.0,0,<Unknown>
21,20170113_172904,1484296144.71156,1,12,-1.0,0,<Unknown>
21,20170113_172904,1484296144.71156,1,7,-1.0,0,<Unknown>
21,20170113_172904,1484296144.71156,1,3,-1.0,0,<Unknown>
21,20170113_172904,1484296144.71156,1,13,-1.0,0,<Unknown>
21,20170113_172904,1484296144.71156,1,14,-1.0,0,<Unknown>
21,20170113_172904,1484296144.71156,1,24,-1.0,0,<Unknown>
21,20170113_172904,1484296144.71156,1,8,-1.0,0,<Unknown>
21,20170113_172904,1484296144.71156,1,2,-1.0,0,<Unknown>
21,20170113_172904,1484296144.71156,1,22,-1.0,0,<Unknown>
21,20170113_172904,1484296144.71156,1,19,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,18,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,10,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,23,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,15,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,12,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,7,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,3,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,13,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,14,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,24,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,8,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,2,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,22,-1.0,0,<Unknown>
22,20170113_172905,1484296145.71310,1,19,-1.0,0,<Unknown>
23,20170113_172906,1484296146.71173,1,18,-1.0,0,<Unknown>
23,20170113_172906,1484296146.71173,1,23,-1.0,0,<Unknown>
23,20170113_172906,1484296146.71173,1,15,-1.0,0,<Unknown>
23,20170113_172906,1484296146.71173,1,12,-1.0,0,<Unknown>
23,20170113_172906,1484296146.71173,1,7,-1.0,0,<Unknown>
23,20170113_172906,1484296146.71173,1,3,-1.0,0,<Unknown>
23,20170113_172906,1484296146.71173,1,13,-1.0,0,<Unknown>
23,20170113_172906,1484296146.71173,1,24,-1.0,0,<Unknown>
23,20170113_172906,1484296146.71173,1,8,-1.0,0,<Unknown>
23,20170113_172906,1484296146.71173,1,2,-1.0,0,<Unknown>
23,20170113_172906,1484296146.71173,1,22,-1.0,0,<Unknown>
23,20170113_172906,1484296146.71173,1,19,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,18,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,23,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,15,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,12,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,7,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,3,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,13,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,14,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,24,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,8,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,2,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,22,-1.0,0,<Unknown>
24,20170113_172907,1484296147.71225,1,19,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,18,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,23,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,15,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,12,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,7,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,3,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,13,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,14,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,6,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,24,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,8,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,2,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,22,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,19,-1.0,0,<Unknown>
25,20170113_172908,1484296148.71102,1,1,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,18,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,23,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,5,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,17,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,15,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,12,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,7,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,3,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,13,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,14,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,6,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,24,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,8,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,2,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,22,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,1,-1.0,0,<Unknown>
26,20170113_172909,1484296149.71154,1,19,6.71238554874031,-92,Far
27,20170113_172910,1484296150.71421,1,18,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,23,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,5,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,17,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,15,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,12,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,7,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,3,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,13,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,14,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,6,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,24,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,8,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,2,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,22,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,1,-1.0,0,<Unknown>
27,20170113_172910,1484296150.71421,1,19,6.73928622043765,-92,Far
28,20170113_172911,1484296151.71101,1,18,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,23,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,5,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,17,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,15,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,12,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,7,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,3,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,13,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,14,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,6,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,24,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,8,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,2,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,22,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,1,-1.0,0,<Unknown>
28,20170113_172911,1484296151.71101,1,19,6.75494811399093,-92,Far
