index,date,epoch_time,major,minor,accuracy,rssi,proximity
1,20170113_172213,1484295733.75041,2,5,1.29154966501488,-79,Near
1,20170113_172213,1484295733.75041,2,10,2.44843674682223,-84,Near
1,20170113_172213,1484295733.75041,2,4,2.44843674682223,-84,Near
2,20170113_172214,1484295734.75215,2,10,-1.0,0,<Unknown>
2,20170113_172214,1484295734.75215,2,5,1.79945099682511,-82,Near
2,20170113_172214,1484295734.75215,2,4,2.70982623376564,-85,Near
2,20170113_172214,1484295734.75215,2,9,2.78255940220712,-85,Near
2,20170113_172214,1484295734.75215,2,3,3.16227766016838,-86,Far
3,20170113_172215,1484295735.75626,2,4,-1.0,0,<Unknown>
3,20170113_172215,1484295735.75626,2,5,2.07156471756278,-84,Near
3,20170113_172215,1484295735.75626,2,10,2.44843674490224,-84,Near
3,20170113_172215,1484295735.75626,2,9,2.78255940060264,-85,Near
3,20170113_172215,1484295735.75626,2,8,2.78255940220712,-85,Near
3,20170113_172215,1484295735.75626,2,3,3.16227766938171,-86,Far
4,20170113_172216,1484295736.76304,2,4,-1.0,0,<Unknown>
4,20170113_172216,1484295736.76304,2,3,-1.0,0,<Unknown>
4,20170113_172216,1484295736.76304,2,10,2.12542432201127,-82,Near
4,20170113_172216,1484295736.76304,2,5,2.19565560273316,-84,Near
4,20170113_172216,1484295736.76304,2,9,2.29150254432639,-82,Near
4,20170113_172216,1484295736.76304,2,8,2.78255940060264,-85,Near
5,20170113_172217,1484295737.75846,2,4,-1.0,0,<Unknown>
5,20170113_172217,1484295737.75846,2,9,1.9166517649811,-80,Near
5,20170113_172217,1484295737.75846,2,10,1.92651358809214,-81,Near
5,20170113_172217,1484295737.75846,2,5,2.42474844775179,-86,Near
5,20170113_172217,1484295737.75846,2,8,2.78255939821346,-85,Near
5,20170113_172217,1484295737.75846,2,3,3.16227768129476,-86,Far
6,20170113_172218,1484295738.75665,2,4,-1.0,0,<Unknown>
6,20170113_172218,1484295738.75665,2,8,-1.0,0,<Unknown>
6,20170113_172218,1484295738.75665,2,3,-1.0,0,<Unknown>
6,20170113_172218,1484295738.75665,2,9,1.83320117934742,-81,Near
6,20170113_172218,1484295738.75665,2,10,1.99370879612615,-83,Near
6,20170113_172218,1484295738.75665,2,14,2.15443469003188,-83,Near
6,20170113_172218,1484295738.75665,2,5,2.59161140558488,-86,Near
7,20170113_172219,1484295739.76049,2,4,-1.0,0,<Unknown>
7,20170113_172219,1484295739.76049,2,8,-1.0,0,<Unknown>
7,20170113_172219,1484295739.76049,2,3,-1.0,0,<Unknown>
7,20170113_172219,1484295739.76049,2,9,1.85066253363529,-82,Near
7,20170113_172219,1484295739.76049,2,10,2.03760632195771,-83,Near
7,20170113_172219,1484295739.76049,2,14,2.15443468842008,-83,Near
7,20170113_172219,1484295739.76049,2,5,2.71692466913048,-86,Far
7,20170113_172219,1484295739.76049,2,19,3.16227766016838,-86,Far
8,20170113_172220,1484295740.75408,2,4,-1.0,0,<Unknown>
8,20170113_172220,1484295740.75408,2,14,-1.0,0,<Unknown>
8,20170113_172220,1484295740.75408,2,19,-1.0,0,<Unknown>
8,20170113_172220,1484295740.75408,2,8,-1.0,0,<Unknown>
8,20170113_172220,1484295740.75408,2,3,-1.0,0,<Unknown>
8,20170113_172220,1484295740.75408,2,9,1.98413133913195,-84,Near
8,20170113_172220,1484295740.75408,2,10,1.99689613303985,-82,Near
8,20170113_172220,1484295740.75408,2,5,2.81291750778242,-86,Far
9,20170113_172221,1484295741.75951,2,4,-1.0,0,<Unknown>
9,20170113_172221,1484295741.75951,2,14,-1.0,0,<Unknown>
9,20170113_172221,1484295741.75951,2,8,-1.0,0,<Unknown>
9,20170113_172221,1484295741.75951,2,3,-1.0,0,<Unknown>
9,20170113_172221,1484295741.75951,2,10,2.03629713134418,-83,Near
9,20170113_172221,1484295741.75951,2,9,2.08978044849304,-84,Near
9,20170113_172221,1484295741.75951,2,19,2.58883945945152,-84,Far
9,20170113_172221,1484295741.75951,2,5,2.88735171782801,-86,Far
10,20170113_172222,1484295742.78547,2,10,-1.0,0,<Unknown>
10,20170113_172222,1484295742.78547,2,4,-1.0,0,<Unknown>
10,20170113_172222,1484295742.78547,2,14,-1.0,0,<Unknown>
10,20170113_172222,1484295742.78547,2,3,-1.0,0,<Unknown>
10,20170113_172222,1484295742.78547,2,9,2.03563832351118,-82,Near
10,20170113_172222,1484295742.78547,2,8,2.90193832004981,-86,Near
10,20170113_172222,1484295742.78547,2,19,2.68368207854525,-85,Far
10,20170113_172222,1484295742.78547,2,5,2.94560948840506,-86,Far
11,20170113_172223,1484295743.75440,2,14,-1.0,0,<Unknown>
11,20170113_172223,1484295743.75440,2,19,-1.0,0,<Unknown>
11,20170113_172223,1484295743.75440,2,5,-1.0,0,<Unknown>
11,20170113_172223,1484295743.75440,2,3,-1.0,0,<Unknown>
11,20170113_172223,1484295743.75440,2,9,2.12840813776536,-84,Near
11,20170113_172223,1484295743.75440,2,10,2.12948463588445,-84,Near
11,20170113_172223,1484295743.75440,2,20,2.44843674682223,-84,Near
11,20170113_172223,1484295743.75440,2,8,3.06609996588645,-86,Near
12,20170113_172224,1484295744.75456,2,19,-1.0,0,<Unknown>
12,20170113_172224,1484295744.75456,2,5,-1.0,0,<Unknown>
12,20170113_172224,1484295744.75456,2,3,-1.0,0,<Unknown>
12,20170113_172224,1484295744.75456,2,14,2.15443468525539,-83,Near
12,20170113_172224,1484295744.75456,2,10,2.23732654380066,-84,Near
12,20170113_172224,1484295744.75456,2,9,2.26259982348741,-85,Near
12,20170113_172224,1484295744.75456,2,20,2.44843674490224,-84,Near
12,20170113_172224,1484295744.75456,2,8,2.77646181031113,-84,Far
13,20170113_172225,1484295745.76080,2,10,-1.0,0,<Unknown>
13,20170113_172225,1484295745.76080,2,19,-1.0,0,<Unknown>
13,20170113_172225,1484295745.76080,2,5,-1.0,0,<Unknown>
13,20170113_172225,1484295745.76080,2,3,-1.0,0,<Unknown>
13,20170113_172225,1484295745.76080,2,14,1.18049842747914,-77,Near
13,20170113_172225,1484295745.76080,2,9,2.43428728133652,-86,Far
13,20170113_172225,1484295745.76080,2,8,2.53979775641048,-83,Far
13,20170113_172225,1484295745.76080,2,20,2.73669047483841,-86,Far
