index,date,epoch_time,major,minor,accuracy,rssi,proximity
9,20170113_172210,1484295730.04257,1,3,4.46490099593905,-89,Far
9,20170113_172210,1484295730.04257,1,7,4.64158883361278,-89,Far
9,20170113_172210,1484295730.04257,1,23,4.64158883361278,-89,Far
9,20170113_172210,1484295730.04257,1,19,4.67731441401968,-90,Far
9,20170113_172210,1484295730.04257,1,12,4.98610560957504,-88,Far
9,20170113_172210,1484295730.04257,1,17,5.99484251297445,-91,Far
10,20170113_172211,1484295731.04303,1,19,-1.0,0,<Unknown>
10,20170113_172211,1484295731.04303,1,10,-1.0,0,<Unknown>
10,20170113_172211,1484295731.04303,1,20,-1.0,0,<Unknown>
10,20170113_172211,1484295731.04303,1,24,-1.0,0,<Unknown>
10,20170113_172211,1484295731.04303,2,4,-1.0,0,<Unknown>
10,20170113_172211,1484295731.04303,1,9,-1.0,0,<Unknown>
10,20170113_172211,1484295731.04303,1,25,-1.0,0,<Unknown>
10,20170113_172211,1484295731.04303,1,14,1.73849646915994,-90,Far
10,20170113_172211,1484295731.04303,1,13,3.5837565132484,-86,Far
10,20170113_172211,1484295731.04303,1,8,3.72816763530076,-87,Far
10,20170113_172211,1484295731.04303,1,12,4.54189203360095,-87,Far
10,20170113_172211,1484295731.04303,1,7,4.64158878741875,-89,Far
10,20170113_172211,1484295731.04303,1,17,4.74171594446526,-87,Far
10,20170113_172211,1484295731.04303,1,3,4.77928274918005,-90,Far
10,20170113_172211,1484295731.04303,1,23,5.0562587137125,-90,Far
10,20170113_172211,1484295731.04303,1,21,5.27499706370262,-90,Far
10,20170113_172211,1484295731.04303,1,18,5.27499718214698,-90,Far
10,20170113_172211,1484295731.04303,1,15,5.54641144790983,-91,Far
11,20170113_172212,1484295732.04164,1,19,-1.0,0,<Unknown>
11,20170113_172212,1484295732.04164,1,10,-1.0,0,<Unknown>
11,20170113_172212,1484295732.04164,1,20,-1.0,0,<Unknown>
11,20170113_172212,1484295732.04164,2,4,-1.0,0,<Unknown>
11,20170113_172212,1484295732.04164,1,9,-1.0,0,<Unknown>
11,20170113_172212,1484295732.04164,1,25,-1.0,0,<Unknown>
11,20170113_172212,1484295732.04164,1,14,2.1509442478212,-90,Far
11,20170113_172212,1484295732.04164,1,13,3.47208885490336,-86,Far
11,20170113_172212,1484295732.04164,1,8,3.69013286898244,-87,Far
11,20170113_172212,1484295732.04164,1,12,4.43001995223365,-88,Far
11,20170113_172212,1484295732.04164,1,17,4.52196279410561,-88,Far
11,20170113_172212,1484295732.04164,1,7,4.64158874892569,-89,Far
11,20170113_172212,1484295732.04164,1,21,4.84238815103424,-89,Far
11,20170113_172212,1484295732.04164,1,3,5.10798336470473,-91,Far
11,20170113_172212,1484295732.04164,1,23,5.14539719729304,-90,Far
11,20170113_172212,1484295732.04164,1,18,5.27499714361474,-90,Far
11,20170113_172212,1484295732.04164,1,15,5.75167885831884,-91,Far
12,20170113_172213,1484295733.04211,1,7,-1.0,0,<Unknown>
12,20170113_172213,1484295733.04211,1,15,-1.0,0,<Unknown>
12,20170113_172213,1484295733.04211,1,10,-1.0,0,<Unknown>
12,20170113_172213,1484295733.04211,1,21,-1.0,0,<Unknown>
12,20170113_172213,1484295733.04211,1,20,-1.0,0,<Unknown>
12,20170113_172213,1484295733.04211,1,3,-1.0,0,<Unknown>
12,20170113_172213,1484295733.04211,2,4,-1.0,0,<Unknown>
12,20170113_172213,1484295733.04211,1,9,-1.0,0,<Unknown>
12,20170113_172213,1484295733.04211,1,25,-1.0,0,<Unknown>
12,20170113_172213,1484295733.04211,1,14,2.51323895031309,-89,Far
12,20170113_172213,1484295733.04211,1,13,3.39693825067304,-86,Far
12,20170113_172213,1484295733.04211,1,8,3.66613832031244,-87,Far
12,20170113_172213,1484295733.04211,1,6,4.08423865267452,-88,Far
12,20170113_172213,1484295733.04211,1,12,4.47270879817951,-89,Far
12,20170113_172213,1484295733.04211,1,22,4.64158883361278,-89,Far
12,20170113_172213,1484295733.04211,1,18,4.77272250396201,-88,Far
12,20170113_172213,1484295733.04211,1,17,4.82299668446549,-91,Far
12,20170113_172213,1484295733.04211,1,19,4.93815642016888,-91,Far
12,20170113_172213,1484295733.04211,1,23,5.18503896249312,-90,Far
13,20170113_172214,1484295734.04288,1,19,-1.0,0,<Unknown>
13,20170113_172214,1484295734.04288,1,15,-1.0,0,<Unknown>
13,20170113_172214,1484295734.04288,1,10,-1.0,0,<Unknown>
13,20170113_172214,1484295734.04288,1,23,-1.0,0,<Unknown>
13,20170113_172214,1484295734.04288,1,18,-1.0,0,<Unknown>
13,20170113_172214,1484295734.04288,1,20,-1.0,0,<Unknown>
13,20170113_172214,1484295734.04288,2,4,-1.0,0,<Unknown>
13,20170113_172214,1484295734.04288,1,9,-1.0,0,<Unknown>
13,20170113_172214,1484295734.04288,1,22,-1.0,0,<Unknown>
13,20170113_172214,1484295734.04288,1,14,2.84275291828388,-89,Far
13,20170113_172214,1484295734.04288,1,13,3.52576630245435,-88,Far
13,20170113_172214,1484295734.04288,1,8,3.93752514301351,-90,Far
13,20170113_172214,1484295734.04288,1,7,4.45120617071819,-88,Far
13,20170113_172214,1484295734.04288,1,6,4.46490099593905,-89,Far
13,20170113_172214,1484295734.04288,1,12,4.61235136960652,-90,Far
13,20170113_172214,1484295734.04288,1,17,4.91781604781154,-90,Far
13,20170113_172214,1484295734.04288,1,21,5.25513521976791,-91,Far
13,20170113_172214,1484295734.04288,1,3,5.31242649090722,-91,Far
14,20170113_172215,1484295735.04926,1,8,-1.0,0,<Unknown>
14,20170113_172215,1484295735.04926,1,19,-1.0,0,<Unknown>
14,20170113_172215,1484295735.04926,1,6,-1.0,0,<Unknown>
14,20170113_172215,1484295735.04926,1,15,-1.0,0,<Unknown>
14,20170113_172215,1484295735.04926,1,10,-1.0,0,<Unknown>
14,20170113_172215,1484295735.04926,1,23,-1.0,0,<Unknown>
14,20170113_172215,1484295735.04926,1,21,-1.0,0,<Unknown>
14,20170113_172215,1484295735.04926,1,18,-1.0,0,<Unknown>
14,20170113_172215,1484295735.04926,1,20,-1.0,0,<Unknown>
14,20170113_172215,1484295735.04926,1,14,-1.0,0,<Unknown>
14,20170113_172215,1484295735.04926,1,9,-1.0,0,<Unknown>
14,20170113_172215,1484295735.04926,1,22,-1.0,0,<Unknown>
14,20170113_172215,1484295735.04926,1,13,3.79045562612955,-90,Far
14,20170113_172215,1484295735.04926,1,7,4.13543807232768,-87,Far
14,20170113_172215,1484295735.04926,1,12,4.37480312911662,-87,Far
14,20170113_172215,1484295735.04926,1,17,4.71872818741859,-88,Far
14,20170113_172215,1484295735.04926,1,11,5.27499706370262,-90,Far
14,20170113_172215,1484295735.04926,1,3,5.30183400898418,-90,Far
14,20170113_172215,1484295735.04926,1,2,5.99484250318941,-91,Far
15,20170113_172216,1484295736.04272,1,8,-1.0,0,<Unknown>
15,20170113_172216,1484295736.04272,1,19,-1.0,0,<Unknown>
15,20170113_172216,1484295736.04272,1,15,-1.0,0,<Unknown>
15,20170113_172216,1484295736.04272,1,23,-1.0,0,<Unknown>
15,20170113_172216,1484295736.04272,1,21,-1.0,0,<Unknown>
15,20170113_172216,1484295736.04272,1,18,-1.0,0,<Unknown>
15,20170113_172216,1484295736.04272,1,20,-1.0,0,<Unknown>
15,20170113_172216,1484295736.04272,1,3,-1.0,0,<Unknown>
15,20170113_172216,1484295736.04272,1,9,-1.0,0,<Unknown>
15,20170113_172216,1484295736.04272,1,22,-1.0,0,<Unknown>
15,20170113_172216,1484295736.04272,1,14,3.19508810673419,-90,Far
15,20170113_172216,1484295736.04272,1,13,3.84698950981924,-88,Far
15,20170113_172216,1484295736.04272,1,11,4.03827030937338,-87,Far
15,20170113_172216,1484295736.04272,1,7,4.12169459671756,-88,Far
15,20170113_172216,1484295736.04272,1,12,4.20304387783199,-87,Far
15,20170113_172216,1484295736.04272,1,6,4.29350559514465,-88,Far
15,20170113_172216,1484295736.04272,1,17,4.70340575003742,-89,Far
15,20170113_172216,1484295736.04272,1,2,5.99484251297445,-91,Far
16,20170113_172217,1484295737.04547,1,8,-1.0,0,<Unknown>
16,20170113_172217,1484295737.04547,1,19,-1.0,0,<Unknown>
16,20170113_172217,1484295737.04547,1,2,-1.0,0,<Unknown>
16,20170113_172217,1484295737.04547,1,7,-1.0,0,<Unknown>
16,20170113_172217,1484295737.04547,1,15,-1.0,0,<Unknown>
16,20170113_172217,1484295737.04547,1,21,-1.0,0,<Unknown>
16,20170113_172217,1484295737.04547,1,18,-1.0,0,<Unknown>
16,20170113_172217,1484295737.04547,1,20,-1.0,0,<Unknown>
16,20170113_172217,1484295737.04547,1,3,-1.0,0,<Unknown>
16,20170113_172217,1484295737.04547,1,9,-1.0,0,<Unknown>
16,20170113_172217,1484295737.04547,1,22,-1.0,0,<Unknown>
16,20170113_172217,1484295737.04547,1,12,2.95776317869266,-79,Far
16,20170113_172217,1484295737.04547,1,14,3.64693231479792,-90,Far
16,20170113_172217,1484295737.04547,1,13,3.89217393840334,-88,Far
16,20170113_172217,1484295737.04547,1,11,4.05704046251719,-88,Far
16,20170113_172217,1484295737.04547,1,6,4.79966288286488,-91,Far
16,20170113_172217,1484295737.04547,1,17,4.80180075259441,-90,Far
16,20170113_172217,1484295737.04547,1,16,5.27499706370262,-90,Far
16,20170113_172217,1484295737.04547,1,23,5.37112705231241,-91,Far
17,20170113_172218,1484295738.04242,1,8,-1.0,0,<Unknown>
17,20170113_172218,1484295738.04242,1,19,-1.0,0,<Unknown>
17,20170113_172218,1484295738.04242,1,2,-1.0,0,<Unknown>
17,20170113_172218,1484295738.04242,1,7,-1.0,0,<Unknown>
17,20170113_172218,1484295738.04242,1,15,-1.0,0,<Unknown>
17,20170113_172218,1484295738.04242,1,21,-1.0,0,<Unknown>
17,20170113_172218,1484295738.04242,1,18,-1.0,0,<Unknown>
17,20170113_172218,1484295738.04242,1,3,-1.0,0,<Unknown>
17,20170113_172218,1484295738.04242,1,14,-1.0,0,<Unknown>
17,20170113_172218,1484295738.04242,1,22,-1.0,0,<Unknown>
17,20170113_172218,1484295738.04242,1,12,2.24694488003873,-78,Far
17,20170113_172218,1484295738.04242,1,11,3.90002828519541,-87,Far
17,20170113_172218,1484295738.04242,1,13,4.01981937858244,-89,Far
17,20170113_172218,1484295738.04242,1,17,4.88240880712908,-90,Far
17,20170113_172218,1484295738.04242,1,6,5.09397867876765,-91,Far
17,20170113_172218,1484295738.04242,2,3,5.27499706370262,-90,Far
17,20170113_172218,1484295738.04242,1,16,5.2749971226313,-90,Far
17,20170113_172218,1484295738.04242,1,23,5.62726269690032,-91,Far
18,20170113_172219,1484295739.04250,1,19,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,1,16,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,1,2,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,1,7,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,1,6,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,1,15,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,1,17,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,1,21,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,1,18,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,1,3,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,2,3,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,1,14,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,1,22,-1.0,0,<Unknown>
18,20170113_172219,1484295739.04250,1,12,2.28757977140059,-84,Near
18,20170113_172219,1484295739.04250,1,13,4.12688881987598,-89,Far
18,20170113_172219,1484295739.04250,1,11,4.1872881341991,-90,Far
18,20170113_172219,1484295739.04250,1,8,4.24781986728091,-91,Far
18,20170113_172219,1484295739.04250,1,23,5.02190025636901,-88,Far
19,20170113_172220,1484295740.04331,1,19,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,1,16,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,1,2,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,1,7,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,1,6,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,1,11,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,1,15,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,1,23,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,1,21,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,1,18,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,2,3,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,1,14,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,1,22,-1.0,0,<Unknown>
19,20170113_172220,1484295740.04331,1,12,2.38349355878121,-85,Near
19,20170113_172220,1484295740.04331,1,13,3.77825500160884,-85,Far
19,20170113_172220,1484295740.04331,1,17,4.29780276623373,-85,Far
19,20170113_172220,1484295740.04331,1,8,4.7615967475372,-90,Far
19,20170113_172220,1484295740.04331,1,10,5.27499706370262,-90,Far
19,20170113_172220,1484295740.04331,1,3,5.29538714180294,-90,Far
20,20170113_172221,1484295741.04272,1,19,-1.0,0,<Unknown>
20,20170113_172221,1484295741.04272,1,16,-1.0,0,<Unknown>
20,20170113_172221,1484295741.04272,1,2,-1.0,0,<Unknown>
20,20170113_172221,1484295741.04272,1,7,-1.0,0,<Unknown>
20,20170113_172221,1484295741.04272,1,6,-1.0,0,<Unknown>
20,20170113_172221,1484295741.04272,1,11,-1.0,0,<Unknown>
20,20170113_172221,1484295741.04272,1,23,-1.0,0,<Unknown>
20,20170113_172221,1484295741.04272,1,21,-1.0,0,<Unknown>
20,20170113_172221,1484295741.04272,1,18,-1.0,0,<Unknown>
20,20170113_172221,1484295741.04272,2,3,-1.0,0,<Unknown>
20,20170113_172221,1484295741.04272,1,14,-1.0,0,<Unknown>
20,20170113_172221,1484295741.04272,1,22,-1.0,0,<Unknown>
20,20170113_172221,1484295741.04272,1,12,2.32646860378502,-83,Near
20,20170113_172221,1484295741.04272,1,13,3.64218927579368,-86,Far
20,20170113_172221,1484295741.04272,1,17,4.38068852371542,-89,Far
20,20170113_172221,1484295741.04272,1,8,4.71630730525147,-89,Far
20,20170113_172221,1484295741.04272,1,10,5.2749971226313,-90,Far
20,20170113_172221,1484295741.04272,1,3,5.28484986595296,-90,Far
21,20170113_172222,1484295742.04322,1,8,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,19,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,16,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,2,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,7,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,6,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,11,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,10,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,23,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,21,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,18,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,2,3,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,14,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,22,-1.0,0,<Unknown>
21,20170113_172222,1484295742.04322,1,12,2.20893320241949,-82,Near
21,20170113_172222,1484295742.04322,1,13,3.63272946345343,-87,Far
21,20170113_172222,1484295742.04322,1,17,4.55687021712639,-90,Far
21,20170113_172222,1484295742.04322,1,5,4.64158883361278,-89,Far
21,20170113_172222,1484295742.04322,1,3,4.78621835247452,-88,Far
22,20170113_172223,1484295743.04177,1,8,-1.0,0,<Unknown>
22,20170113_172223,1484295743.04177,1,16,-1.0,0,<Unknown>
22,20170113_172223,1484295743.04177,1,2,-1.0,0,<Unknown>
22,20170113_172223,1484295743.04177,1,7,-1.0,0,<Unknown>
22,20170113_172223,1484295743.04177,1,6,-1.0,0,<Unknown>
22,20170113_172223,1484295743.04177,1,11,-1.0,0,<Unknown>
22,20170113_172223,1484295743.04177,1,10,-1.0,0,<Unknown>
22,20170113_172223,1484295743.04177,1,21,-1.0,0,<Unknown>
22,20170113_172223,1484295743.04177,2,3,-1.0,0,<Unknown>
22,20170113_172223,1484295743.04177,1,14,-1.0,0,<Unknown>
22,20170113_172223,1484295743.04177,1,12,1.97141282488435,-80,Near
22,20170113_172223,1484295743.04177,1,13,3.62509062524427,-87,Far
22,20170113_172223,1484295743.04177,1,18,4.64158883361278,-89,Far
22,20170113_172223,1484295743.04177,1,17,4.6912355362291,-90,Far
22,20170113_172223,1484295743.04177,1,3,4.7446643242237,-89,Far
22,20170113_172223,1484295743.04177,1,5,5.0562587137125,-90,Far
22,20170113_172223,1484295743.04177,1,23,5.08568592628899,-90,Far
22,20170113_172223,1484295743.04177,1,15,5.99484250318941,-91,Far
23,20170113_172224,1484295744.03847,1,16,-1.0,0,<Unknown>
23,20170113_172224,1484295744.03847,1,2,-1.0,0,<Unknown>
23,20170113_172224,1484295744.03847,1,7,-1.0,0,<Unknown>
23,20170113_172224,1484295744.03847,1,6,-1.0,0,<Unknown>
23,20170113_172224,1484295744.03847,1,11,-1.0,0,<Unknown>
23,20170113_172224,1484295744.03847,1,15,-1.0,0,<Unknown>
23,20170113_172224,1484295744.03847,1,10,-1.0,0,<Unknown>
23,20170113_172224,1484295744.03847,1,3,-1.0,0,<Unknown>
23,20170113_172224,1484295744.03847,1,5,-1.0,0,<Unknown>
23,20170113_172224,1484295744.03847,2,3,-1.0,0,<Unknown>
23,20170113_172224,1484295744.03847,1,14,-1.0,0,<Unknown>
23,20170113_172224,1484295744.03847,1,12,1.59031439221888,-77,Near
23,20170113_172224,1484295744.03847,1,13,3.78719059490503,-89,Far
23,20170113_172224,1484295744.03847,1,18,4.64158878741875,-89,Far
23,20170113_172224,1484295744.03847,1,8,4.69438941331033,-89,Far
23,20170113_172224,1484295744.03847,1,17,4.7966276707307,-90,Far
23,20170113_172224,1484295744.03847,1,23,4.87658500006714,-89,Far
23,20170113_172224,1484295744.03847,1,1,5.27499706370262,-90,Far
24,20170113_172225,1484295745.04208,1,16,-1.0,0,<Unknown>
24,20170113_172225,1484295745.04208,1,7,-1.0,0,<Unknown>
24,20170113_172225,1484295745.04208,1,6,-1.0,0,<Unknown>
24,20170113_172225,1484295745.04208,1,11,-1.0,0,<Unknown>
24,20170113_172225,1484295745.04208,1,15,-1.0,0,<Unknown>
24,20170113_172225,1484295745.04208,1,10,-1.0,0,<Unknown>
24,20170113_172225,1484295745.04208,1,23,-1.0,0,<Unknown>
24,20170113_172225,1484295745.04208,1,5,-1.0,0,<Unknown>
24,20170113_172225,1484295745.04208,2,3,-1.0,0,<Unknown>
24,20170113_172225,1484295745.04208,1,14,-1.0,0,<Unknown>
24,20170113_172225,1484295745.04208,1,12,1.43952328438274,-78,Near
24,20170113_172225,1484295745.04208,1,13,3.74800438689796,-87,Far
24,20170113_172225,1484295745.04208,1,8,4.67395085390809,-89,Far
24,20170113_172225,1484295745.04208,1,3,4.71937836040146,-89,Far
24,20170113_172225,1484295745.04208,1,17,4.76637042507704,-89,Far
24,20170113_172225,1484295745.04208,1,1,4.84238815103424,-89,Far
24,20170113_172225,1484295745.04208,1,18,5.12608788856568,-91,Far
24,20170113_172225,1484295745.04208,1,9,5.99484250318941,-91,Far
25,20170113_172226,1484295746.04241,1,16,-1.0,0,<Unknown>
25,20170113_172226,1484295746.04241,1,6,-1.0,0,<Unknown>
25,20170113_172226,1484295746.04241,1,11,-1.0,0,<Unknown>
25,20170113_172226,1484295746.04241,1,15,-1.0,0,<Unknown>
25,20170113_172226,1484295746.04241,1,10,-1.0,0,<Unknown>
25,20170113_172226,1484295746.04241,1,1,-1.0,0,<Unknown>
25,20170113_172226,1484295746.04241,1,23,-1.0,0,<Unknown>
25,20170113_172226,1484295746.04241,1,5,-1.0,0,<Unknown>
25,20170113_172226,1484295746.04241,2,3,-1.0,0,<Unknown>
25,20170113_172226,1484295746.04241,1,9,-1.0,0,<Unknown>
25,20170113_172226,1484295746.04241,1,12,1.34016610640623,-78,Near
25,20170113_172226,1484295746.04241,1,13,3.89380291504678,-89,Far
25,20170113_172226,1484295746.04241,1,3,4.69730935955251,-89,Far
25,20170113_172226,1484295746.04241,1,17,4.7427711713397,-89,Far
25,20170113_172226,1484295746.04241,1,8,4.83758977761223,-90,Far
25,20170113_172226,1484295746.04241,1,18,5.36871546441182,-91,Far
26,20170113_172227,1484295747.04206,1,11,-1.0,0,<Unknown>
26,20170113_172227,1484295747.04206,1,15,-1.0,0,<Unknown>
26,20170113_172227,1484295747.04206,1,10,-1.0,0,<Unknown>
26,20170113_172227,1484295747.04206,1,1,-1.0,0,<Unknown>
26,20170113_172227,1484295747.04206,1,23,-1.0,0,<Unknown>
26,20170113_172227,1484295747.04206,1,5,-1.0,0,<Unknown>
26,20170113_172227,1484295747.04206,2,3,-1.0,0,<Unknown>
26,20170113_172227,1484295747.04206,1,9,-1.0,0,<Unknown>
26,20170113_172227,1484295747.04206,1,12,1.27393236703091,-78,Near
26,20170113_172227,1484295747.04206,1,13,4.01887916874832,-89,Far
26,20170113_172227,1484295747.04206,1,8,4.62447881515165,-88,Far
26,20170113_172227,1484295747.04206,1,3,4.82466599499932,-90,Far
26,20170113_172227,1484295747.04206,1,17,4.83132178776011,-90,Far
26,20170113_172227,1484295747.04206,1,18,5.51632370760557,-91,Far
27,20170113_172228,1484295748.04043,1,11,-1.0,0,<Unknown>
27,20170113_172228,1484295748.04043,1,15,-1.0,0,<Unknown>
27,20170113_172228,1484295748.04043,1,10,-1.0,0,<Unknown>
27,20170113_172228,1484295748.04043,1,1,-1.0,0,<Unknown>
