index,date,epoch_time,major,minor,accuracy,rssi,proximity
1,20170113_172236,1484295756.78806,2,4,5.27499706370262,-90,Far
1,20170113_172236,1484295756.78806,2,10,5.27499706370262,-90,Far
1,20170113_172236,1484295756.78806,2,9,6.81292069057961,-92,Far
2,20170113_172237,1484295757.75593,2,10,4.42954248466848,-88,Far
2,20170113_172237,1484295757.75593,2,4,5.2749971226313,-90,Far
2,20170113_172237,1484295757.75593,2,9,5.32993134712137,-89,Far
3,20170113_172238,1484295758.75335,2,4,-1.0,0,<Unknown>
3,20170113_172238,1484295758.75335,2,10,4.28139702978569,-88,Far
3,20170113_172238,1484295758.75335,2,9,5.04192612861727,-89,Far
4,20170113_172239,1484295759.75485,2,4,-1.0,0,<Unknown>
4,20170113_172239,1484295759.75485,2,10,4.6979772497682,-91,Far
4,20170113_172239,1484295759.75485,2,9,5.46154081305324,-92,Far
5,20170113_172240,1484295760.75539,2,4,-1.0,0,<Unknown>
5,20170113_172240,1484295760.75539,2,9,-1.0,0,<Unknown>
5,20170113_172240,1484295760.75539,2,10,4.9757382851597,-91,Far
5,20170113_172240,1484295760.75539,2,14,6.81292069057961,-92,Far
6,20170113_172241,1484295761.75235,2,4,-1.0,0,<Unknown>
6,20170113_172241,1484295761.75235,2,10,-1.0,0,<Unknown>
6,20170113_172241,1484295761.75235,2,9,-1.0,0,<Unknown>
6,20170113_172241,1484295761.75235,2,14,6.30145691658844,-91,Far
7,20170113_172242,1484295762.75240,2,4,-1.0,0,<Unknown>
7,20170113_172242,1484295762.75240,2,10,-1.0,0,<Unknown>
7,20170113_172242,1484295762.75240,2,9,5.04174058987363,-88,Far
7,20170113_172242,1484295762.75240,2,14,6.18018677325345,-91,Far
7,20170113_172242,1484295762.75240,2,3,6.81292069057961,-92,Far
8,20170113_172243,1484295763.75471,2,10,-1.0,0,<Unknown>
8,20170113_172243,1484295763.75471,2,14,-1.0,0,<Unknown>
8,20170113_172243,1484295763.75471,2,9,4.89066556971451,-89,Far
8,20170113_172243,1484295763.75471,2,4,4.99735174678458,-89,Far
8,20170113_172243,1484295763.75471,2,5,5.27499706370262,-90,Far
8,20170113_172243,1484295763.75471,2,3,6.81292064186979,-92,Far
9,20170113_172244,1484295764.75666,2,10,-1.0,0,<Unknown>
9,20170113_172244,1484295764.75666,2,14,-1.0,0,<Unknown>
9,20170113_172244,1484295764.75666,2,5,4.84238815103424,-89,Far
9,20170113_172244,1484295764.75666,2,9,4.99352697814988,-90,Far
9,20170113_172244,1484295764.75666,2,4,5.16731765420619,-90,Far
9,20170113_172244,1484295764.75666,2,3,6.12872424314461,-90,Far
10,20170113_172245,1484295765.75894,2,10,-1.0,0,<Unknown>
10,20170113_172245,1484295765.75894,2,14,-1.0,0,<Unknown>
10,20170113_172245,1484295765.75894,2,3,-1.0,0,<Unknown>
10,20170113_172245,1484295765.75894,2,5,4.50098359827784,-88,Far
10,20170113_172245,1484295765.75894,2,9,4.56466513288499,-87,Far
10,20170113_172245,1484295765.75894,2,4,4.94485267955503,-89,Far
11,20170113_172246,1484295766.75736,2,10,-1.0,0,<Unknown>
11,20170113_172246,1484295766.75736,2,5,-1.0,0,<Unknown>
11,20170113_172246,1484295766.75736,2,14,-1.0,0,<Unknown>
11,20170113_172246,1484295766.75736,2,3,-1.0,0,<Unknown>
11,20170113_172246,1484295766.75736,2,9,4.00414281014578,-85,Far
11,20170113_172246,1484295766.75736,2,4,5.22104762676739,-91,Far
12,20170113_172247,1484295767.75842,2,10,-1.0,0,<Unknown>
12,20170113_172247,1484295767.75842,2,5,-1.0,0,<Unknown>
12,20170113_172247,1484295767.75842,2,14,-1.0,0,<Unknown>
12,20170113_172247,1484295767.75842,2,3,-1.0,0,<Unknown>
12,20170113_172247,1484295767.75842,2,9,3.53716397645327,-84,Far
12,20170113_172247,1484295767.75842,2,4,5.54666009825227,-92,Far
13,20170113_172248,1484295768.75694,2,10,-1.0,0,<Unknown>
13,20170113_172248,1484295768.75694,2,5,-1.0,0,<Unknown>
13,20170113_172248,1484295768.75694,2,14,-1.0,0,<Unknown>
13,20170113_172248,1484295768.75694,2,3,-1.0,0,<Unknown>
13,20170113_172248,1484295768.75694,2,9,3.5486098276781,-87,Far
13,20170113_172248,1484295768.75694,2,4,5.48439343991189,-90,Far
14,20170113_172249,1484295769.75887,2,5,-1.0,0,<Unknown>
14,20170113_172249,1484295769.75887,2,14,-1.0,0,<Unknown>
14,20170113_172249,1484295769.75887,2,3,-1.0,0,<Unknown>
14,20170113_172249,1484295769.75887,2,9,3.55766897952363,-87,Far
14,20170113_172249,1484295769.75887,2,4,5.44088059752097,-90,Far
15,20170113_172250,1484295770.75838,2,5,-1.0,0,<Unknown>
15,20170113_172250,1484295770.75838,2,14,-1.0,0,<Unknown>
15,20170113_172250,1484295770.75838,2,3,-1.0,0,<Unknown>
15,20170113_172250,1484295770.75838,2,9,3.36892432006451,-85,Far
15,20170113_172250,1484295770.75838,2,4,5.53782201248658,-91,Far
16,20170113_172251,1484295771.75824,2,5,-1.0,0,<Unknown>
16,20170113_172251,1484295771.75824,2,14,-1.0,0,<Unknown>
16,20170113_172251,1484295771.75824,2,3,-1.0,0,<Unknown>
16,20170113_172251,1484295771.75824,2,9,3.32504509253959,-86,Far
16,20170113_172251,1484295771.75824,2,4,5.73201576872668,-92,Far
17,20170113_172252,1484295772.75700,2,5,-1.0,0,<Unknown>
17,20170113_172252,1484295772.75700,2,3,-1.0,0,<Unknown>
17,20170113_172252,1484295772.75700,2,9,3.45537117322134,-88,Far
17,20170113_172252,1484295772.75700,2,4,5.89532420675102,-92,Far
18,20170113_172253,1484295773.75409,2,5,-1.0,0,<Unknown>
18,20170113_172253,1484295773.75409,2,3,-1.0,0,<Unknown>
18,20170113_172253,1484295773.75409,2,9,3.48250530779631,-87,Far
18,20170113_172253,1484295773.75409,2,4,5.78002505089688,-90,Far
19,20170113_172254,1484295774.75710,2,9,3.66688963075531,-89,Far
19,20170113_172254,1484295774.75710,2,4,5.68936425757878,-90,Far
20,20170113_172255,1484295775.75526,2,9,3.33547408634521,-84,Far
20,20170113_172255,1484295775.75526,2,4,5.61661383227822,-90,Far
21,20170113_172256,1484295776.75262,2,9,2.65543820372569,-80,Far
21,20170113_172256,1484295776.75262,2,4,5.67528315835783,-91,Far
22,20170113_172257,1484295777.76036,2,9,2.26863195858873,-80,Near
22,20170113_172257,1484295777.76036,2,4,5.72499599134608,-91,Far
23,20170113_172258,1484295778.75481,2,9,1.85520003691363,-78,Near
23,20170113_172258,1484295778.75481,2,4,5.64686697044722,-90,Far
24,20170113_172259,1484295779.75562,2,9,1.67859253770459,-79,Near
24,20170113_172259,1484295779.75562,2,4,5.58317565564359,-90,Far
25,20170113_172300,1484295780.75729,2,4,-1.0,0,<Unknown>
25,20170113_172300,1484295780.75729,2,9,1.61886943579835,-80,Near
25,20170113_172300,1484295780.75729,2,3,5.99484250318941,-91,Far
26,20170113_172301,1484295781.75401,2,4,-1.0,0,<Unknown>
26,20170113_172301,1484295781.75401,2,9,1.5754877112158,-80,Near
26,20170113_172301,1484295781.75401,2,3,5.99484251297445,-91,Far
26,20170113_172301,1484295781.75401,2,14,8.79922543569107,-94,Far
26,20170113_172301,1484295781.75401,2,19,11.3646366638572,-96,Far
26,20170113_172301,1484295781.75401,2,8,12.9154966501488,-97,Far
26,20170113_172301,1484295781.75401,2,1,16.6810053720006,-99,Far
27,20170113_172302,1484295782.76206,2,4,-1.0,0,<Unknown>
27,20170113_172302,1484295782.76206,2,9,-1.0,0,<Unknown>
27,20170113_172302,1484295782.76206,1,22,-1.0,0,<Unknown>
27,20170113_172302,1484295782.76206,1,21,-1.0,0,<Unknown>
27,20170113_172302,1484295782.76206,2,12,-1.0,0,<Unknown>
27,20170113_172302,1484295782.76206,2,6,-1.0,0,<Unknown>
27,20170113_172302,1484295782.76206,2,3,7.37253290386369,-96,Far
27,20170113_172302,1484295782.76206,2,7,8.79922543569107,-94,Far
27,20170113_172302,1484295782.76206,2,14,8.79922560957601,-94,Far
27,20170113_172302,1484295782.76206,2,8,9.28580242102699,-92,Far
27,20170113_172302,1484295782.76206,2,2,10.0,-95,Far
27,20170113_172302,1484295782.76206,2,19,11.3646365347809,-96,Far
27,20170113_172302,1484295782.76206,2,1,16.6810054382124,-99,Far
28,20170113_172303,1484295783.76718,2,4,-1.0,0,<Unknown>
28,20170113_172303,1484295783.76718,2,19,-1.0,0,<Unknown>
28,20170113_172303,1484295783.76718,1,21,-1.0,0,<Unknown>
28,20170113_172303,1484295783.76718,2,14,-1.0,0,<Unknown>
28,20170113_172303,1484295783.76718,2,12,-1.0,0,<Unknown>
28,20170113_172303,1484295783.76718,2,6,-1.0,0,<Unknown>
28,20170113_172303,1484295783.76718,2,9,2.0961497626558,-99,Near
28,20170113_172303,1484295783.76718,2,8,6.20919049378423,-87,Far
28,20170113_172303,1484295783.76718,2,3,7.47813284809999,-93,Far
28,20170113_172303,1484295783.76718,2,7,8.20371739120256,-93,Far
28,20170113_172303,1484295783.76718,2,2,10.6387362112013,-96,Far
28,20170113_172303,1484295783.76718,1,22,11.3646366638572,-96,Far
28,20170113_172303,1484295783.76718,2,17,11.3646366638572,-96,Far
28,20170113_172303,1484295783.76718,2,11,12.9154966501488,-97,Far
28,20170113_172303,1484295783.76718,2,1,15.4297714184911,-97,Far
28,20170113_172303,1484295783.76718,2,5,16.6810053720006,-99,Far
28,20170113_172303,1484295783.76718,2,16,16.6810053720006,-99,Far
29,20170113_172304,1484295784.76887,2,4,-1.0,0,<Unknown>
29,20170113_172304,1484295784.76887,2,19,-1.0,0,<Unknown>
29,20170113_172304,1484295784.76887,2,9,-1.0,0,<Unknown>
29,20170113_172304,1484295784.76887,1,21,-1.0,0,<Unknown>
29,20170113_172304,1484295784.76887,2,14,-1.0,0,<Unknown>
29,20170113_172304,1484295784.76887,2,12,-1.0,0,<Unknown>
29,20170113_172304,1484295784.76887,1,17,-1.0,0,<Unknown>
29,20170113_172304,1484295784.76887,2,6,-1.0,0,<Unknown>
29,20170113_172304,1484295784.76887,2,8,5.23903115436227,-87,Far
29,20170113_172304,1484295784.76887,2,3,7.54043930708414,-93,Far
29,20170113_172304,1484295784.76887,2,7,7.64750053000194,-92,Far
29,20170113_172304,1484295784.76887,2,2,8.93047660170539,-92,Far
29,20170113_172304,1484295784.76887,2,17,11.3646365347809,-96,Far
29,20170113_172304,1484295784.76887,1,22,12.0414099576483,-97,Far
29,20170113_172304,1484295784.76887,2,11,12.1895962473468,-96,Far
29,20170113_172304,1484295784.76887,2,1,15.254321654232,-98,Far
29,20170113_172304,1484295784.76887,2,5,16.6810054382124,-99,Far
29,20170113_172304,1484295784.76887,2,16,16.6810054382124,-99,Far
30,20170113_172305,1484295785.77629,2,19,-1.0,0,<Unknown>
30,20170113_172305,1484295785.77629,2,9,-1.0,0,<Unknown>
30,20170113_172305,1484295785.77629,2,5,-1.0,0,<Unknown>
30,20170113_172305,1484295785.77629,2,16,-1.0,0,<Unknown>
30,20170113_172305,1484295785.77629,2,17,-1.0,0,<Unknown>
30,20170113_172305,1484295785.77629,1,21,-1.0,0,<Unknown>
30,20170113_172305,1484295785.77629,2,14,-1.0,0,<Unknown>
30,20170113_172305,1484295785.77629,2,12,-1.0,0,<Unknown>
30,20170113_172305,1484295785.77629,1,17,-1.0,0,<Unknown>
30,20170113_172305,1484295785.77629,2,6,-1.0,0,<Unknown>
30,20170113_172305,1484295785.77629,2,8,6.18724423316445,-99,Far
30,20170113_172305,1484295785.77629,2,4,6.25745079866789,-99,Far
30,20170113_172305,1484295785.77629,2,3,6.91807942054629,-90,Far
30,20170113_172305,1484295785.77629,2,2,7.90544465110524,-91,Far
30,20170113_172305,1484295785.77629,2,7,8.80700166944901,-98,Far
30,20170113_172305,1484295785.77629,1,22,12.3126249246029,-97,Far
30,20170113_172305,1484295785.77629,2,11,12.406216418882,-97,Far
30,20170113_172305,1484295785.77629,2,1,13.3802450631044,-94,Far
31,20170113_172306,1484295786.76593,2,19,-1.0,0,<Unknown>
31,20170113_172306,1484295786.76593,2,9,-1.0,0,<Unknown>
31,20170113_172306,1484295786.76593,2,5,-1.0,0,<Unknown>
31,20170113_172306,1484295786.76593,2,16,-1.0,0,<Unknown>
31,20170113_172306,1484295786.76593,2,17,-1.0,0,<Unknown>
31,20170113_172306,1484295786.76593,1,21,-1.0,0,<Unknown>
31,20170113_172306,1484295786.76593,2,14,-1.0,0,<Unknown>
31,20170113_172306,1484295786.76593,1,17,-1.0,0,<Unknown>
31,20170113_172306,1484295786.76593,2,6,-1.0,0,<Unknown>
31,20170113_172306,1484295786.76593,2,8,7.08368736036431,-99,Far
31,20170113_172306,1484295786.76593,2,3,7.58828083203356,-97,Far
31,20170113_172306,1484295786.76593,2,2,7.63249789480239,-92,Far
31,20170113_172306,1484295786.76593,2,4,9.43713376423147,-99,Far
31,20170113_172306,1484295786.76593,2,7,9.49470493106305,-97,Far
31,20170113_172306,1484295786.76593,2,11,12.5273321784419,-97,Far
31,20170113_172306,1484295786.76593,2,1,12.6552635718997,-95,Far
31,20170113_172306,1484295786.76593,1,22,12.8372362149444,-98,Far
