index,date,epoch_time,major,minor,accuracy,rssi,proximity
41,20170113_172442,1484295882.59797,1,15,1.91558842326269,-83,Near
41,20170113_172442,1484295882.59797,1,8,2.35012160119631,-86,Far
41,20170113_172442,1484295882.59797,1,3,2.40660188065819,-86,Far
41,20170113_172442,1484295882.59797,1,14,2.48481286558875,-85,Far
41,20170113_172442,1484295882.59797,1,13,2.78255939821309,-85,Far
41,20170113_172442,1484295882.59797,1,2,3.16227766016838,-86,Far
42,20170113_172443,1484295883.60381,1,3,-1.0,0,<Unknown>
42,20170113_172443,1484295883.60381,1,20,-1.0,0,<Unknown>
42,20170113_172443,1484295883.60381,1,23,-1.0,0,<Unknown>
42,20170113_172443,1484295883.60381,1,15,-1.0,0,<Unknown>
42,20170113_172443,1484295883.60381,1,11,-1.0,0,<Unknown>
42,20170113_172443,1484295883.60381,1,10,-1.0,0,<Unknown>
42,20170113_172443,1484295883.60381,1,19,-1.0,0,<Unknown>
42,20170113_172443,1484295883.60381,1,9,-1.0,0,<Unknown>
42,20170113_172443,1484295883.60381,1,13,2.78255939736046,-85,Near
42,20170113_172443,1484295883.60381,1,8,2.48845909506898,-85,Far
42,20170113_172443,1484295883.60381,1,14,2.69113358767545,-86,Far
42,20170113_172443,1484295883.60381,1,2,3.16227766938171,-86,Far
42,20170113_172443,1484295883.60381,1,12,3.40085569960164,-85,Far
43,20170113_172444,1484295884.60445,1,3,-1.0,0,<Unknown>
43,20170113_172444,1484295884.60445,1,8,-1.0,0,<Unknown>
43,20170113_172444,1484295884.60445,1,20,-1.0,0,<Unknown>
43,20170113_172444,1484295884.60445,1,23,-1.0,0,<Unknown>
43,20170113_172444,1484295884.60445,1,15,-1.0,0,<Unknown>
43,20170113_172444,1484295884.60445,1,12,-1.0,0,<Unknown>
43,20170113_172444,1484295884.60445,1,11,-1.0,0,<Unknown>
43,20170113_172444,1484295884.60445,1,10,-1.0,0,<Unknown>
43,20170113_172444,1484295884.60445,1,13,-1.0,0,<Unknown>
43,20170113_172444,1484295884.60445,1,19,-1.0,0,<Unknown>
43,20170113_172444,1484295884.60445,1,2,-1.0,0,<Unknown>
43,20170113_172444,1484295884.60445,1,9,-1.0,0,<Unknown>
43,20170113_172444,1484295884.60445,1,14,2.81585545207221,-86,Far
44,20170113_172445,1484295885.60077,1,3,-1.0,0,<Unknown>
44,20170113_172445,1484295885.60077,1,8,-1.0,0,<Unknown>
44,20170113_172445,1484295885.60077,1,14,-1.0,0,<Unknown>
44,20170113_172445,1484295885.60077,1,20,-1.0,0,<Unknown>
44,20170113_172445,1484295885.60077,1,23,-1.0,0,<Unknown>
44,20170113_172445,1484295885.60077,1,15,-1.0,0,<Unknown>
44,20170113_172445,1484295885.60077,1,12,-1.0,0,<Unknown>
44,20170113_172445,1484295885.60077,1,11,-1.0,0,<Unknown>
44,20170113_172445,1484295885.60077,1,10,-1.0,0,<Unknown>
44,20170113_172445,1484295885.60077,1,13,-1.0,0,<Unknown>
44,20170113_172445,1484295885.60077,1,19,-1.0,0,<Unknown>
44,20170113_172445,1484295885.60077,1,2,-1.0,0,<Unknown>
44,20170113_172445,1484295885.60077,1,9,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,3,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,8,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,14,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,20,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,23,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,15,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,12,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,11,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,10,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,13,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,19,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,2,-1.0,0,<Unknown>
45,20170113_172446,1484295886.60086,1,9,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,3,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,8,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,14,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,20,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,23,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,15,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,12,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,11,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,10,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,13,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,19,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,2,-1.0,0,<Unknown>
46,20170113_172447,1484295887.59753,1,9,-1.0,0,<Unknown>
47,20170113_172448,1484295888.59635,1,3,-1.0,0,<Unknown>
47,20170113_172448,1484295888.59635,1,8,-1.0,0,<Unknown>
47,20170113_172448,1484295888.59635,1,14,-1.0,0,<Unknown>
